timevote,subgroup,id,moment,student,gender,age,thermalsatisfaction,iaqsatisfaction,acousticsatisfaction,visualsatisfaction,ieqsatisfaction,clo_simple,activity,thermal_warm,thermal_cold,thermal_draft,thermal_other,iaq_stuffy,iaq_odour,iaq_dry,iaq_humid,iaq_other,ac_classroom,ac_hallway,ac_device,ac_outside,ac_other,vis_blackboard,vis_underexposure,vis_overexposure,vis_glare,vis_other,locationback,locationfront,troom,rh,co2,voc,sound,lighting,ea,ttrend,trm,locationleft,locationright,locationmiddle,groupobs,windowmajority,windowsclosed,activitymajority,time_troom,time_rh,time_co2,time_ea,time_trend,time_sound,time_voc,time_lighting,casestudy,clo_detailed,ac_ventilation,af
21/04/2021 12:00,Sec_A,DB2_20,End,True,male,15.0,3,3,4,4,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,True,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:00,Sec_A,DB2_23,End,True,female,11.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:00,Sec_A,DB2_15,End,True,male,15.0,3,2,3,3,3,Neutral,Passive course,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,True,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:00,Sec_A,DB2_5,End,True,male,16.0,4,4,4,4,3,Warmly,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:00,Sec_A,DB2_0,End,True,female,15.0,4,3,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:00,Sec_A,DB2_4,End,True,female,16.0,4,3,5,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:00,Sec_A,DB2_3,End,True,female,15.0,3,4,4,5,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_12,End,True,female,15.0,3,3,3,3,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,False,True,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_1,End,True,female,16.0,2,2,4,5,3,Warmly,Passive course,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,False,True,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_14,End,True,female,15.0,4,3,5,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,False,True,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_2,End,True,female,15.0,3,4,4,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,False,True,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_17,End,True,male,15.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,False,True,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_8,End,True,male,15.0,3,3,4,4,3,Neutral,Not applicable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,True,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_7,End,True,female,16.0,3,2,3,4,3,Neutral,Passive course,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,True,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_9,End,True,male,15.0,4,4,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_6,End,True,female,16.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,True,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_16,End,True,male,15.0,4,4,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,False,True,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_19,End,True,male,15.0,3,3,4,5,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,False,True,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:01,Sec_A,DB2_18,End,True,male,15.0,3,3,3,4,3,Neutral,Active course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:02,Sec_A,DB2_11,End,True,male,16.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
21/04/2021 12:02,Sec_A,DB2_25,End,True,female,11.0,2,3,3,4,3,Warmly,Passive course,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.645,31.225,919,1.526.169,63.806,34.273,40.028,0.27,12.6,True,False,False,3.0,Multiple windows tilted,False,Passive course,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,21/04/2021 12:01,SecondarySchool,,,
22/04/2021 13:56,Sec_A,DB2_11,Start,True,male,16.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,True,False,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:56,Sec_A,DB2_0,Start,True,female,15.0,4,3,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,True,False,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_18,Start,True,male,15.0,3,3,4,4,4,Neutral,Active course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,True,False,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_2,Start,True,female,15.0,2,3,4,3,3,Neutral,Passive course,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,False,True,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_13,Start,True,female,16.0,3,3,5,5,3,Neutral,Other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,False,True,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_12,Start,True,female,15.0,3,3,2,4,3,Neutral,Not applicable,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,False,True,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_19,Start,True,male,15.0,2,3,4,4,3,Neutral,Passive course,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,True,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_1,Start,True,female,16.0,2,2,4,4,3,Warmly,Passive course,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,False,True,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_15,Start,True,male,15.0,3,3,3,3,3,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,True,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_8,Start,True,male,15.0,3,3,4,4,3,Neutral,Not applicable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,True,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_9,Start,True,male,15.0,4,4,4,4,4,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,True,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_25,Start,True,female,11.0,1,1,3,4,1,Neutral,Passive course,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,True,False,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_20,Start,True,male,15.0,2,2,5,5,3,Neutral,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,True,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_17,Start,True,male,15.0,2,4,3,4,3,Neutral,Passive course,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,False,True,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_14,Start,True,female,15.0,4,3,5,3,4,Neutral,Not applicable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,False,True,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_5,Start,True,male,16.0,3,3,3,3,3,Warmly,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,True,False,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_3,Start,True,female,15.0,1,2,4,5,2,Neutral,Passive course,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,True,False,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
22/04/2021 13:57,Sec_A,DB2_6 ,Start,True,female,11.0,3,3,3,3,2,Neutral,Passive course,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.332,25.089,787,1.648.233,73.889,43.498,36.455,1.156,13.6,False,True,False,4.0,Multiple windows tilted,False,Passive course,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,22/04/2021 13:56,SecondarySchool,,,
